2012,Condamine,KAP,8242
2012,Condamine,Exhausted,4010
2012,Condamine,Total,31576
2012,Cook,LNP,10563
2012,Cook,ALP,9205
2012,Cook,Exhausted,3778
2012,Cook,Total,23546
2012,Coomera,LNP,18932
2012,Coomera,ALP,6910
2012,Coomera,Exhausted,3161
2012,Coomera,Total,29003
2012,Currumbin,LNP,17245
2012,Currumbin,ALP,7325
2012,Currumbin,Exhausted,3025
2012,Currumbin,Total,27595
2012,Dalrymple,KAP,15126
2012,Dalrymple,LNP,8067
2012,Dalrymple,Exhausted,2830
2012,Dalrymple,Total,26023
2012,Everton,LNP,17125
2012,Everton,ALP,9991
2012,Everton,Exhausted,1344
2012,Everton,Total,28460
2012,Ferny Grove,LNP,16062
2012,Ferny Grove,ALP,10922
2012,Ferny Grove,Exhausted,1454
2012,Ferny Grove,Total,28438
2012,Gaven,LNP,16471
2012,Gaven,ALP,7365
2012,Gaven,Exhausted,3674
2012,Gaven,Total,27510
2012,Gladstone,ALP,15890
2012,Gladstone,CUN,8925
2012,Gladstone,Exhausted,3820
2012,Gladstone,Total,28635
2012,Glass House,LNP,17573
2012,Glass House,ALP,7391
2012,Glass House,Exhausted,3521
2012,Glass House,Total,28485
2012,Greenslopes,LNP,13590
2012,Greenslopes,ALP,12318
2012,Greenslopes,Exhausted,1410
2012,Greenslopes,Total,27318
2012,Gregory,LNP,14895
2012,Gregory,ALP,4840
2012,Gregory,Exhausted,2937
2012,Gregory,Total,22672
2012,Gympie,LNP,16194
2012,Gympie,KAP,7883
2012,Gympie,Exhausted,4312
2012,Gympie,Total,28389
2012,Hervey Bay,LNP,19160
